angle_deg,nominal_db,envelope_min_db,envelope_max_db
-24.550807809440094,-36.981556173024934,-32.48282464616412,-20.284300317899373
-24.519316483380415,-36.8956895103731,-32.38663531553978,-20.326257743938672
-24.487833050326337,-36.8000648161332,-32.29275782017826,-20.368494630191147
-24.45635749484699,-36.69531604387799,-32.20114790750267,-20.41100851661994
-24.424889801540278,-36.582110867338656,-32.111762702612126,-20.453796879535837
-24.393429955032843,-36.46113780171214,-32.234257563801,-20.469489520369734
-24.36197793997992,-36.33309423802117,-32.469661110833655,-20.424223866069752
-24.330533741065288,-36.198675689971616,-32.71233448533045,-20.379237127016285
-24.29909734300114,-36.05856644624059,-32.96265850867547,-20.334532239268405
-24.26766873052804,-35.91343172260827,-33.22104437591586,-20.29011206696243
-24.236247888414777,-35.76391132371481,-33.487936662972395,-20.245979403861597
-24.20483480145833,-35.61061475665856,-33.7638166499419,-20.202136974876904
-24.17342945448372,-35.454117689014446,-34.04920598199708,-20.158587437559756
-24.142031832343992,-35.29495961119992,-34.34467068287876,-20.115333383566565
-24.110641919920052,-35.133642545350156,-34.65082552393636,-20.072377340095237
-24.07925970212063,-34.97063063727098,-34.96833873099495,-20.029721771294007
-24.047885163882164,-34.806350471721544,-35.29793697726589,-19.987369079642786
-24.016518290168737,-34.64119196151029,-35.64041055574937,-19.94532160730723
-23.985159065971942,-34.4755096752671,-35.99661853783594,-19.90358163746581
-23.95380747631087,-34.309624485327305,-36.367493588644834,-19.862151395610177
-23.922463506231946,-34.143825434417735,-36.75404589694259,-19.821033050818954
-23.891127140808894,-33.97837173669517,-37.15736534597014,-19.78022871700561
-23.85979836514261,-33.81349484441725,-37.578620535042205,-19.73974045414009
-23.828477164361125,-33.64940052571414,-38.01905245664177,-19.69957026944519
-23.79716352361947,-33.486270911351376,-38.47995937749155,-19.6597201185675
-23.765857428099633,-33.32426647900088,-38.962667511354425,-19.62019190672329
-23.734558863010427,-33.16352795243183,-39.46847901545827,-19.58098748981997
-23.70326781358746,-33.004178100321454,-39.998584103159345,-19.54210867555294
-23.671984265092988,-32.84632342525568,-40.553916796977404,-19.503557224478506
-23.640708202815905,-32.69005573811066,-41.13492294545125,-19.46533485106322
-23.609439612071576,-32.53545361657198,-41.741193474854505,-19.427443224709474
-23.578178478201835,-32.382583749236545,-42.370895268793944,-19.38988397075834
-23.54692478657482,-32.23150216869695,-43.01991015751648,-19.35265867146944
-23.51567852258498,-32.08225537838577,-43.68058357842053,-19.315768866978406
-23.4844396716529,-31.93488137886451,-44.34002790768311,-19.27921605623215
-23.453208219225296,-31.789410599788503,-44.97810651180161,-19.243001697902432
-23.421984150774872,-31.645866744041143,-45.56567638035064,-19.20712721127761
-23.390767451800293,-31.504267550589976,-46.06445941232015,-19.171593977133544
-23.35955810782605,-31.36462548251094,-46.430670035612266,-19.136403338583214
-23.32835610440243,-31.22694834642065,-46.623948951544236,-19.101556601905912
-23.297161427105383,-31.091239849267186,-46.619759729838314,-19.06705503735607
-23.265974061536504,-30.957500098095494,-46.41875573659461,-19.032899879952
-23.23479399332287,-30.825726048041346,-46.046513442576575,-18.999092330244828
-23.20362120811705,-30.695911903434485,-45.54383580456565,-18.96563355506818
-23.17245569159695,-30.568049476513977,-44.954404231067,-18.932524688268266
-23.1412974294658,-30.44212850789866,-44.31609860638871,-18.89976683141549
-23.110146407451996,-30.318136952596202,-43.65760183154343,-18.867361054496993
-23.079002611309107,-30.19606123500669,-42.9986528100071,-18.835308396591078
-23.047866026815722,-30.075886476057683,-42.35184048449085,-18.803609866523313
-23.01673663977543,-29.957596695317843,-41.7246126038011,-18.77226644350483
-22.98561443601669,-29.841174990663628,-41.120951419827264,-18.741279077752885
-22.95449940139281,-29.72660369782548,-40.54260412547766,-18.710648691094143
-22.9233915217818,-29.613864531909098,-39.98992740116167,-18.680376177550535
-22.892290783086374,-29.502938712782463,-39.462444820703865,-18.6504624039085
-22.861197171233798,-29.393807076024512,-38.95920568841679,-18.62090821027111
-22.83011067217587,-29.286450170964304,-38.47901183061548,-18.591714410593994
-22.799031271888808,-29.180848347179477,-38.02055849142245,-18.562881793204777
-22.767958956373203,-29.076981830684133,-37.58252007908547,-18.534411121306373
-22.736893711653902,-28.974830790909316,-37.16360081216133,-18.506303133464524
-22.70583552377998,-28.874375399463542,-36.76256319276584,-18.47855854407949
-22.67478437882463,-28.775595881558864,-36.3782425936735,-18.451178043842177
-22.643740262885103,-28.678472560896118,-36.00955325501556,-18.424162300175016
-22.612703162082624,-28.58298589871798,-35.655489067431574,-18.39751195765749
-22.58167306256234,-28.489116527666475,-35.315121289114,-18.371227638436764
-22.55064995049321,-28.396845281012794,-34.98759455621158,-18.345309942623363
-22.519633812067962,-28.306153217768397,-34.67212204057554,-18.319759448672144
-22.488624633502994,-28.217021644132608,-34.36798028437116,-18.29457671374865
-22.457622401038336,-28.129432131684105,-34.07450403291766,-18.26976227408113
-22.426627100937527,-28.04336653267952,-33.79108125387273,-18.24531664529804
-22.3956387194876,-27.95880699278653,-33.51714844603605,-18.221240322751644
-22.364657242998945,-27.875735961540403,-33.252186287492485,-18.19753378182721
-22.3336826578053,-27.79413620078666,-32.99571563955603,-18.174197478238572
-22.302714950263628,-27.713990791340855,-33.04408894361922,-18.1512318483096
-22.27175410675408,-27.635283138074477,-33.179381820172544,-18.12863730924201
-22.240800113679892,-27.557996973612756,-33.317404318016266,-18.10641425936948
-22.20985295746736,-27.482116360810792,-33.458247187247835,-18.084563078398293
-22.1789126245657,-27.407625694155744,-33.60200629295636,-18.063084127634276
-22.147979101447053,-27.33450970022887,-33.74878299095154,-18.041977750196494
-22.11705237460635,-27.26275343734492,-33.89868453878869,-18.02124427121752
-22.08613243056129,-27.192342294475196,-34.051824546146875,-18.000883998030325
-22.055219255852233,-27.123261989548656,-34.20832346917508,-17.9808972203421
-22.024312837042164,-27.055498567214826,-34.36830915406282,-17.961284210394645
-21.99341316071658,-26.989038396144448,-34.53191743584163,-17.94204522311176
-21.962520213483465,-26.923868165933953,-34.69929279929464,-17.923180496233428
-21.9316339819732,-26.859974883674358,-34.87058910987291,-17.90469025043694
-21.900754452838477,-26.79734587023664,-35.045970423714735,-17.88657468944487
-21.86988161275428,-26.7359687563218,-35.225611887270645,-17.868834000120014
-21.839015448417747,-26.675831478317026,-35.40970073870329,-17.851468352547236
-21.808155946548183,-26.616922273995645,-35.59843742520088,-17.834477900102303
-21.777303093886907,-26.55922967809339,-35.792036852690025,-17.81786277950751
-21.74645687719725,-26.50274251779159,-35.990729787232,-17.801623110874466
-21.715617283264454,-26.44744990813114,-36.194764430746844,-17.785758997733442
-21.68478429889562,-26.39334124738257,-36.40440819774836,-17.77027052704986
-21.653957910919623,-26.340406212390715,-36.619949724664416,-17.7551577692275
-21.623138106187074,-26.28863475391245,-36.841701149251506,-17.740420778098475
-21.592324871570213,-26.238017091963414,-37.070000704864526,-17.726059590900043
-21.561518193962893,-26.18854371118685,-37.305215683233605,-17.712074228238052
-21.530718060280456,-26.140205356256786,-37.547745830374595,-17.69846469403698
-21.49992445745972,-26.092993027326607,-37.798027253866856,-17.685230975476735
-21.469137372458874,-26.046897975530726,-38.05653693672226,-17.672373042915687
-21.43835679225745,-26.00191169854867,-38.32379797439789,-17.659890849800366
-21.407582703856207,-25.958025936237384,-38.600385678477835,-17.647784332561393
-21.376815094277124,-25.915232666337612,-38.88693472488693,-17.636053410495627
-21.34605395056328,-25.87352410025948,-39.184147568553115,-17.62469798563453
-21.315299259778843,-25.832892678951566,-39.49280440339882,-17.613717942598647
-21.284551009008943,-25.79333106885585,-39.813775020837866,-17.603113148437835
-21.25380918535969,-25.754832157952748,-40.1480330177307,-17.592883452457546
-21.22307377595801,-25.717389051897275,-40.49667293470445,-17.583028686030637
-21.192344767951674,-25.68099507024879,-40.86093108025605,-17.57354866239489
-21.161622148509178,-25.645643742795336,-41.242211033088516,-17.564443176435944
-21.1309059048197,-25.611328805973628,-41.64211514097119,-17.555712004455465
-21.10019602409302,-25.578044199385367,-42.06248378830825,-17.54735490392462
-21.069492493559498,-25.54578406241003,-42.50544484589887,-17.539371613222475
-21.038795300469946,-25.514542730914357,-42.973476636679976,-17.531761851359263
-21.008104432095646,-25.484314734058433,-43.46948909451377,-17.52452531768443
-20.9774198757282,-25.455094791197585,-43.99692979060707,-17.51766169157907
-20.946741618679543,-25.426877808880427,-44.559924534156075,-17.51117063213295
-20.91606964828183,-25.399658877941313,-45.16346696187229,-17.505051777805477
-20.88540395188742,-25.373433270687325,-45.8136790287864,-17.49930474607087
-20.854744516868752,-25.348196438178427,-46.51817659550833,-17.493929133047082
-20.824091330618366,-25.323944007599792,-47.28659507824878,-17.48892451310833
-20.793444380548753,-25.30067177972548,-48.13136653710187,-17.484290438481125
-20.76280365409237,-25.278375726472213,-49.06890605099478,-17.480026438823543
-20.73216913870152,-25.25705198854183,-50.12149233646764,-17.47613202078748
-20.701540821848347,-25.236696873151644,-51.320383688304844,-17.472606667563802
-20.67091869102472,-25.217306851851244,-52.71125718771632,-17.469449838410153
-20.640302733742228,-25.198878558424145,-54.3642979237742,-17.466660968161072
-20.609692937532063,-25.181408786873586,-56.394183864829294,-17.464239466720443
-20.579089289945017,-25.164894489490766,-59.001423132720774,-17.462184718535877
-20.548491778551366,-25.149332775004112,-62.54136215831116,-17.460496082054828
-20.51790039094087,-25.134720906808727,-67.16783967539142,-17.45917288916236
-20.487315114722662,-25.12105630127417,-67.80170186655968,-17.458214444600188
-20.456735937525227,-25.108336526129534,-63.175589553381954,-17.457620025366822
-20.426162846996306,-25.09655929892456,-59.42796621384468,-17.457388880098655
-20.395595830802883,-25.085722485565228,-56.68213251988645,-17.457520228431715
-20.36503487663108,-25.075824098922638,-54.557068903521156,-17.458013260343797
-20.334479972186138,-25.066862297514383,-52.83295403671359,-17.45886713547702
-20.303931105192333,-25.05883538425597,-51.385228237179106,-17.46008098244019
-20.27338826339294,-25.051741805282358,-50.13845504986995,-17.46165389809111
-20.242851434550136,-25.04558014883749,-49.04397098817705,-17.463584946798505
-20.212320606445,-25.040349144230937,-48.06871098287726,-17.4658731596833
-20.18179576687741,-25.03604766086032,-47.189244776427145,-17.468517533839155
-20.151276903666,-25.0326747072982,-46.388390866364745,-17.471517031531945
-20.120764004648112,-25.03022943044257,-45.653188279148594,-17.47487057937818
-20.090257057679725,-25.028711114729237,-44.97362526618258,-17.478577067502
-20.05975605063541,-25.02811918140536,-44.341811130032994,-17.48263534867071
-20.029260971408274,-25.028453187862688,-43.751418645805686,-17.487044237408654
-19.99877180790988,-25.029712827029172,-43.197297844226256,-17.491802509089247
-19.968288548070234,-25.031897926818214,-42.67520179933311,-17.49690889900512
-19.937811179837688,-25.03500844963382,-42.18158767657634,-17.50236210141621
-19.90733969117892,-25.039044491930568,-41.71346959827786,-17.50816076857562
-19.876874070078827,-25.044006283827578,-41.26830796469086,-17.514303509733388
-19.846414304540556,-25.049894188774438,-40.843924922135166,-17.520788890117835
-19.81596038258534,-25.056708703268335,-40.43843891178124,-17.527615429894546
-19.785512292252545,-25.06445045662122,-40.0502133613579,-17.534781603103166
-19.755070021599536,-25.073120210774917,-39.677816009169725,-17.542285836571587
-19.724633558701687,-25.08271886016345,-39.31998632482798,-17.550126508807928
-19.694202891652264,-25.09324743162108,-38.97560916880374,-17.55830194887023
-19.66377800856244,-25.104707084333924,-38.64369331144956,-17.566810435213874
-19.633358897561163,-25.117099109834445,-38.32335377493529,-17.57565019451696
-19.60294554679518,-25.13042493203646,-38.013797210419405,-17.584819400483692
-19.572537944428923,-25.1446861073093,-37.71430970567202,-17.59431617262603
-19.5421360786445,-25.159884324589264,-37.42424655433426,-17.604138575023804
-19.511739937641593,-25.176021405526306,-37.14302362013387,-17.61428461506355
-19.481349509637457,-25.19309930466386,-36.87011000687801,-17.62475224215633
-19.450964782866837,-25.211120109649983,-36.60502180437505,-17.635539346435
-19.420585745581917,-25.23008604147706,-36.34731672627055,-17.64664375743122
-19.390212386052273,-25.249999454747872,-36.09658949145723,-17.658063242732748
-19.359844692564828,-25.270862837965296,-35.852467828714566,-17.669795506621437
-19.329482653423767,-25.292678813842695,-35.614609006345546,-17.681838188692588
-19.299126256950547,-25.31545013963222,-35.38269680617353,-17.69418886245626
-19.268775491483765,-25.33917970746743,-35.15643887534284,-17.70684503392121
-19.238430345379186,-25.363870544716875,-34.93556440071143,-17.71980414016225
-19.208090807009626,-25.38952581434492,-34.71982205980597,-17.733063547871918
-19.177756864764948,-25.416148815275328,-34.50897820979624,-17.746620551897205
-19.147428507051973,-25.443742982753733,-34.302815282062994,-17.760472373762553
-19.11710572229446,-25.47231188870358,-34.101130354975524,-17.774616160180024
-19.086788498933036,-25.50185924207088,-33.903733881653324,-17.78904898154789
-19.05647682542516,-25.532388889151857,-33.7104485529442,-17.803767830438936
-19.026170690245046,-25.563904813897366,-33.76292432572334,-17.818769620079667
-18.99587008188365,-25.59641113818772,-33.884277700161384,-17.834051182822094
-18.965574988848573,-25.62991212207055,-34.00470562661794,-17.849609268609505
-18.93528539966408,-25.664412163953976,-34.12397491614369,-17.865440543437884
-18.905001302870964,-25.699915800746865,-34.241835200517244,-17.881541587814894
-18.87472268702657,-25.736427707936656,-34.35801874042668,-17.89790889521814
-18.84444954070469,-25.77395269959515,-34.47224043961179,-17.914538870554882
-18.814181852495565,-25.812495728301425,-34.584198104818434,-17.931427828625274
-18.783919611005782,-25.852061884970055,-34.693572993088154,-17.94857199259139
-18.75366280485828,-25.892656398571873,-34.8000306882854,-17.96596749245448
-18.723411422692244,-25.93428463573403,-34.903222347461856,-17.98361036354308
