angle_deg,uniform_db,optimized_db,chebyshev_reference_db
62.37483394563621,-23.051067994844736,-33.48795431702017,-30.29459031010658
62.43668079213247,-23.000755170514118,-33.461342966948195,-30.26630225227756
62.498655802341816,-22.95223656467707,-33.43633033425057,-30.239486249499734
62.5607598493189,-22.905489214287517,-33.41292544994324,-30.214132810684244
62.62299381585355,-22.86049118281673,-33.39113652029644,-30.1902329955181
62.68535859462341,-22.81722152068424,-33.370971005504764,-30.16777840220412
62.747855088349354,-22.775660228091866,-33.352435692041034,-30.146761156043723
62.81048420995449,-22.735788220109026,-33.33553675906138,-30.127173898826776
62.87324688272602,-22.6975872938726,-33.32027983920895,-30.109009778999503
62.936144040480634,-22.661040097772528,-33.30667007413452,-30.092262442580623
62.99917662773315,-22.626130102505996,-33.294712165030184,-30.076926024800063
63.06234559986883,-22.592841573890503,-33.284410418445695,-30.062995142434524
63.12565192331918,-22.561159547336693,-33.275768787636714,-30.050464886820656
63.18909657574139,-22.53106980388771,-33.26879090966805,-30.039330817524792
63.25268054620149,-22.5025588477395,-33.26348013847253,-30.029588956651114
63.3164048353616,-22.475613885162993,-33.25983957404465,-30.021235783773157
63.380270455670896,-22.45022280475567,-33.25787208792626,-30.01426823147473
63.44427843156074,-22.426374158954765,-33.25758034511905,-30.008683681487284
63.50842979964393,-22.404057146750258,-33.258966822538014,-30.004479961413782
63.57272560891837,-22.383261597539992,-33.262033824100136,-30.001655342030258
63.63716692097491,-22.363977956074216,-33.26678349251958,-30.00020853515652
63.70175481020998,-22.346197268441248,-33.27321781786332,-30.00013869209187
63.76649036404241,-22.32991116904902,-33.28133864289878,-30.00144540261089
63.8313746831356,-22.3151118685617,-33.291147665244935,-30.004128694516442
63.89640888162403,-22.301792142753566,-33.302646436317715,-30.0081890337485
63.96159408734511,-22.289945322245728,-33.31583635704152,-30.01362732504998
64.02693144207593,-22.27956528309436,-33.33071867027523,-30.020444913190715
64.09242210177563,-22.270646438202032,-33.347294449881616,-30.02864358475298
64.15806723683286,-22.2631837295255,-33.36556458634544,-30.03822557048337
64.22386803231907,-22.257172621058075,-33.385529768825826,-30.049193548218256
64.28982568824728,-22.252609092564253,-33.407190463500534,-30.06155064638873
64.35594141983711,-22.24948963404953,-33.430546888042265,-30.07530044811798
64.42221645778554,-22.24781124094786,-33.455598982034516,-30.090446995918203
64.48865204854408,-22.247571410014437,-33.482346373116364,-30.10699479700465
64.5552494546022,-22.248768135909383,-33.51078833860985,-30.124948829236075
64.6220099547776,-22.25139990846577,-33.54092376236646,-30.14431454770485
64.68893484451299,-22.25546571063093,-33.572751086526445,-30.165097891988868
64.75602543618004,-22.260965017077083,-33.606268257865565,-30.18730529408968
64.82328305939028,-22.267897793476546,-33.641472668364905,-30.21094368707848
64.89070906131373,-22.276264496440294,-33.67836108960929,-30.236020514475484
64.95830480700475,-22.28606607411775,-33.71692960058092,-30.262543740387407
65.02607167973602,-22.297303967462135,-33.75717350838582,-30.290521860436783
65.09401108134024,-22.309980112162915,-33.79908726140605,-30.31996391351263
65.16212443256055,-22.324096941251838,-33.842664354337856,-30.35087949437816
65.23041317340903,-22.339657388389895,-33.88789722453509,-30.383278767174566
65.29887876353445,-22.356664891844925,-33.93477713903962,-30.417172479862433
65.3675226825985,-22.37512339917075,-33.98329407163927,-30.45257197964391
65.43634643066201,-22.395037372602037,-34.03343656925937,-30.489489229416215
65.5053515285803,-22.416411795180487,-34.08519160695539,-30.527936825308103
65.57453951840866,-22.43925217763069,-34.13854443074091,-30.567928015356145
65.6439119638178,-22.46356456600501,-34.19347838745413,-30.60947671938144
65.71347045052033,-22.489355550121573,-34.249974740844465,-30.652597550134765
65.78321658670751,-22.516632272819884,-34.308012473038275,-30.697305835779748
65.85315200349763,-22.54540244006225,-34.36756807053761,-30.743617643792767
65.92327835539561,-22.575674331912122,-34.428615293906404,-30.79154980636249
65.99359732076488,-22.60745681442293,-34.49112493031786,-30.841119947380122
66.06411060231122,-22.64075935247473,-34.55506452816907,-30.89234651111717
66.1348199275795,-22.675592023598664,-34.62039811302981,-30.945248792696376
66.20572704946336,-22.711965532834093,-34.6870858842767,-30.99984697047233
66.27683374672863,-22.74989122866506,-34.755083891877156,-31.05616214044176
66.34814182455045,-22.78938112008971,-34.82434369295022,-31.114216352821504
66.41965311506509,-22.830447894877434,-34.894811987926985,-31.174032650937527
66.49136947793632,-22.87310493907617,-34.96643023639119,-31.235635112582848
66.56329280093759,-22.917366357835714,-35.03913425299881,-31.29904889401623
66.6354250005498,-22.963246997618995,-35.11285378426291,-31.364300276788345
66.70776802257564,-23.010762469879044,-35.187512067460794,-31.43141671759606
66.78032384277078,-23.05992917628581,-35.263025373482854,-31.500426901385666
66.853094467493,-23.110764335594645,-35.339302536108946,-31.57136079794683
66.92608193436901,-23.163286012254616,-35.41624447096993,-31.64424972225527
66.99928831298057,-23.21751314686395,-35.493743688354066,-31.719126398851966
67.07271570556942,-23.2734655885891,-35.57168380504173,-31.79602503056996
67.14636624776321,-23.33116412967234,-35.64993906150974,-31.87498137194897
67.22024210932145,-23.390630542165248,-35.72837385213922,-31.95603280771094
67.29434549490351,-23.451887617035432,-35.80684227747958,-32.039218436705596
67.36867864485878,-23.514959205807298,-35.88518772915641,-32.12457916177374
67.44324383604007,-23.57987026491214,-35.96324251963963,-32.212157786021095
67.518043382641,-23.64664690293703,-36.04082757077912,-32.30199911604465
67.59307963705805,-23.715316430978138,-36.11775217671593,-32.39415007270607
67.6683549907785,-23.785907416325387,-36.19381385843856,-32.48865981011156
67.7438718752952,-23.858449739722182,-36.2687983287774,-32.58557984352283
67.81963276304876,-23.932974656467877,-36.3424795879348,-32.6849641870016
67.89564016839867,-24.009514861655408,-36.414620170606064,-32.78686950167613
67.97189664862397,-24.088104559862487,-36.48497156622391,-32.891355255613725
68.04840480495517,-24.16877953964633,-36.55327483371011,-32.99848389639497
68.1251672836381,-24.25157725322359,-36.61926143117442,-33.108321037603844
68.20218677703097,-24.336536901754243,-36.68265427911206,-33.22093566058846
68.27946602473607,-24.42369952669054,-36.743169072660045,-33.336400333007525
68.35700781476775,-24.513108107695896,-36.80051585425305,-33.45479144584933
68.43481498475732,-24.604807667689524,-36.85440085249087,-33.57618947081659
68.512890423197,-24.69884538562951,-36.904528586166194,-33.70067924020119
68.5912370707241,-24.795270717711627,-36.95060422425858,-33.82835025163625
68.66985792144749,-24.894135527727354,-36.99233618343092,-33.95929700040941
68.74875602431733,-24.995494227409807,-37.02943893443907,-34.09361934237698
68.82793448454052,-25.099403927679287,-37.06163597825593,-34.2314228909039
68.90739646504328,-25.205924601804647,-37.08866294212267,-34.37281945172141
68.98714518798309,-25.315119261606014,-37.11027073575588,-34.517927500119754
69.06718393631192,-25.42705414795477,-37.126228699225344,-34.666872705507274
69.14751605539276,-25.54179893696514,-37.13632766724727,-34.81978850907555
69.22814495467175,-25.6594269634408,-37.14038287046504,-34.9768167611457
69.30907410940874,-25.78001546332076,-37.13823659326086,-35.13810842573992
69.39030706246793,-25.903645837077995,-37.129760510154284,-35.303824361049145
69.4718474261718,-26.030403936268254,-37.11485762907238,-35.47413618581982
69.55369888422085,-26.160380375694956,-37.09346377964889,-35.64922724324524
69.63586519368219,-26.29367087397409,-37.06554859787785,-35.82929367582449
69.71835018704982,-26.43037662563758,-37.031115974302644,-36.01454562686132
69.8011577743798,-26.570604708333093,-36.990203950629805,-36.20520858693429
69.88429194550388,-26.71446852914997,-36.94288406823634,-36.401524906828534
69.96775677232473,-26.862088314654898,-36.88926019041504,-36.60375550223873
70.0515564111973,-27.013591649862498,-36.82946683733081,-36.81218178016151
70.13569510539902,-27.169114072104797,-36.76366708760723,-37.02710782248077
70.22017718769419,-27.328799726636433,-36.692050112461345,-37.24886286907222
70.30500708299603,-27.492802091819847,-36.61482841685202,-37.47780415110274
70.39018931113185,-27.661284782933862,-36.53223486694677,-37.71432013550924
70.47572848971532,-27.834422445038204,-36.44451958438103,-37.9588342543809
70.56162933713168,-28.01240174699201,-36.35194678552567,-38.21180920889246
70.64789667564098,-28.1954224906759,-36.25479163877567,-38.47375195736741
70.73453543460549,-28.383698851807885,-36.153337205296204,-38.74521952225605
70.8215506538468,-28.57746077152264,-36.047871519404254,-39.02682578282838
70.90894748713966,-28.77695552122862,-35.9386848544755,-39.319249461433124
70.99673120584885,-28.982449467280972,-35.82606720960691,-39.623243564172896
71.08490720271708,-29.194230066871334,-35.710306041787334,-39.93964660586806
71.1734809958107,-29.412608132453588,-35.59168425847674,-40.26939603992461
71.26245823263211,-29.63792040924446,-35.47047847662271,-40.61354443414181
71.35184469440702,-29.87053251920007,-35.34695754646521,-40.973279094999185
71.44164630055626,-30.11084233581758,-35.22138133210397,-41.34994606206533
71.53186911336141,-30.35928386768205,-35.09399973577289,-41.74507969497072
71.62251934283503,-30.616331745639656,-34.96505194901555,-42.16043949392854
71.71360335180613,-30.882506429785217,-34.834765911387,-42.59805638555978
71.80512766123321,-31.158380279416672,-34.70335795578813,-43.06029155285959
71.89709895575696,-31.44458466345677,-34.57103261891525,-43.54991212380703
71.989524089506,-31.74181833296329,-34.43798259540238,-44.07018987027955
72.0824100921701,-32.050857334454776,-34.304388814909274,-44.62503185830875
72.17576417535618,-32.37256681734111,-34.17042062251313,-45.21915632629748
72.26959373924291,-32.707915187036754,-34.036236044152915,-45.8583339861855
72.36390637955164,-33.05799118613748,-33.901982120471395,-46.54972631467018
72.45870989485192,-33.42402466206571,-33.767795294071554,-47.30237173778576
72.55401229422199,-33.80741201912393,-33.63380183692135,-48.12790479368147
72.64982180528477,-34.20974768303843,-33.50011830630076,-49.04165658215298
72.74614688264275,-34.63286336721998,-33.36685201929343,-50.06440816889337
72.84299621673574,-35.07887758374211,-33.23410153731055,-51.22532524671024
72.94037874314841,-35.550258783893355,-33.10195715351296,-52.56717990676569
73.03830365239486,-36.049906894340076,-32.97050137723892,-54.15640040177217
73.13678040021121,-36.5812600803048,-32.83980941065206,-56.10454801048151
73.23581871838839,-37.148436723293564,-32.70994961380572,-58.6215407523012
73.33542862618087,-37.75642754201471,-32.58098395516615,-62.18166479202861
73.43562044232797,-38.41136073380533,-32.45296844537662,-68.32034268776522
73.53640479772973,-39.12087620053057,-32.32595355266835,-99.54538489486181
73.6377926488204,-39.894667582029655,-32.19998459884793,-67.85648431765773
73.73979529168804,-40.7452913685122,-32.07510213523569,-61.95065441508294
73.84242437699075,-41.68941844668324,-31.951342298289582,-58.46851337448663
73.9456919257258,-42.74985444518866,-31.82873714494029,-55.99080136630797
74.0496103459117,-43.95897599946003,-31.707314967900622,-54.06645452775593
74.15419245024917,-45.364970827415654,-31.587100591399494,-52.4932946019986
74.25945147483125,-47.04417238244542,-31.46811564792362,-51.1630770893025
74.36540109898054,-49.12840789357987,-31.350378836664937,-50.01103199719189
74.47205546629719,-51.87658066413547,-31.233906164441855,-48.995308399403434
74.57942920700975,-55.91962701790411,-31.11871116990884,-48.08729322759264
74.68753746172791,-63.72045173155563,-31.004805131906274,-47.26655702096913
74.79639590670702,-70.57075885137807,-30.892197262807827,-46.518003024131325
74.90602078074302,-58.108076707210216,-30.780894887725225,-45.830158883304435
75.01642891382892,-53.19118176445287,-30.67090361041555,-45.19410196828197
75.12763775771502,-50.07290232658949,-30.562227466724128,-44.602755672421914
75.23966541853054,-47.7850910833444,-30.454869066359358,-44.05041289223555
75.35253069163859,-45.97779717667554,-30.34882972377611,-43.532403989410675
75.46625309891503,-44.484300557190565,-30.24410957890359,-43.04485965845209
75.5808529286594,-43.212012653324756,-30.140707708423147,-42.58453790078068
75.69635127836948,-42.104148431216984,-30.038622228261545,-42.148695371086745
75.8127701006342,-41.12335677377673,-29.93785038792967,-41.73499010454414
75.93013225242788,-40.24375372947116,-29.8383886573015,-41.34140686537306
76.04846154811821,-39.44666124834161,-29.740232806388292,-40.96619908347031
76.16778281653646,-38.71815812359656,-29.6433779786314,-40.60784314351486
76.28812196249642,-38.047590386082916,-29.54781875820099,-40.26500200138392
76.40950603319409,-37.42662268977004,-29.453549231755716,-39.936495933275715
76.53196328996906,-36.84861080042306,-29.36056304508704,-39.62127880269697
76.65552328596688,-36.308172986338725,-29.268853455043246,-39.31841864154401
76.78021695030613,-35.800889145377866,-29.178413377099236,-39.027081637170525
76.9060766794295,-35.3230845444321,-29.089235428910225,-38.74651883280268
77.03313643640162,-34.87167113153159,-29.001311970166704,-38.476055007634564
77.16143185901598,-34.4440289543686,-28.914635139040392,-38.215079321504845
77.2910003776849,-34.03791610461193,-28.82919688549263,-37.963037398461616
77.42188134421741,-33.651399330084985,-28.744989001691003,-37.719424591554194
77.5541161727387,-33.28279987180569,-28.66200314977023,-37.48378022348782
77.68774849418112,-32.930650685136214,-28.58023088714535,-37.25568263823577
77.82282432597854,-32.59366228922132,-28.499663689574213,-37.034744930338995
77.95939225883438,-32.27069523711554,-28.420292972153693,-36.82061124350228
78.09750366270958,-31.960737723677347,-28.3421101084128,-36.61295354978058
78.23721291450588,-31.66288722191944,-28.265106447657562,-36.41146883637933
78.37857765030293,-31.37633530826224,-28.189273330712314,-36.21587663970657
78.52165904546642,-31.100355034422638,-28.114602104183994,-36.025916876478064
78.66652212648458,-30.834290349709555,-28.04108413337253,-35.84134792995815
78.81323611904007,-30.577547186761414,-27.968710813937392,-35.66194495615648
